time,request_count,regular_vm_count,evictable_vm_count,lifetime_distribution,vcpu_distribution
0.8185763889923692,0.125,1.0,0.0,"[3.288202226790118e-05, 3.288202226790118e-05]","[0.125, 0.125]"
0.8185879630036652,0.5,1.0,0.0,"[0.0011263714505351469, 0.9835376909751575, 0.9835376909751575, 0.9835376909751575, 2.5922440919093676e-05]","[0.25, 0.125, 0.25, 0.25, 0.125]"
0.8185995370149612,0.625,1.0,0.0,"[5.749704305551956e-05, 0.0013901540793295152, 0.0013901540793295152, 0.0013901540793295152, 0.0013901540793295152, 0.0001328010657047628]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
0.8186111110262573,0,0,0,"[0.01008258051461796, 0.010082580280499565, 0.010082579578144379, 0.010082579344025984, 0.010082579119272324, 0.010082578416917138, 0.010082579812262774, 0.01008257888515393, 0.005964771541192382]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25]"
0.8186226850375533,0.125,1.0,0.0,"[2.2182661766704066e-05, 2.2182661766704066e-05]","[0.125, 0.125]"
0.8186342590488493,0.5,1.0,0.0,"[0.00017121002394271563, 0.00034748329832647826, 0.0001426699333399277, 0.0001426699333399277, 0.0001426699333399277]","[0.125, 0.125, 0.25, 0.25, 0.25]"
0.8186458335258067,0,0,0,[0.0010256009653182411],[0.25]
0.8186574075371027,0,0,0,[0.0009341893629536402],[0.25]
0.8186921295709908,0.375,1.0,0.0,"[3.599125502858459e-05, 0.0004491792441952876, 0.0004491792441952876, 0.0004491792441952876]","[0.125, 1.0, 1.0, 1.0]"
0.8187037035822868,0.125,1.0,0.0,"[0.0004087082554141134, 0.000905601568386625]","[0.125, 0.25]"
0.8187152775935829,0.75,1.0,0.0,"[8.07855583800774e-05, 8.078626073526332e-05, 0.0004952190574098013, 0.0004952206868738327, 0.0006415235664600045, 0.00023501746613107026, 0.00023501723201267493]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
0.8187268520705402,0,0,0,"[0.0003040673998039171, 0.00033250553652791777, 0.010080220301521744, 0.010080219833284953, 0.010080219599166558, 0.010080219140294503, 0.010080215179011254, 0.010080212622438377, 0.010080220067403348, 0.010080219374412898, 5.411362019499112e-05, 5.411362019499112e-05]","[0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.125, 0.125]"
0.8187384260818362,0.125,1.0,0.0,"[0.00023455054040347458, 0.00013795952741481232]","[0.25, 0.25]"
0.8187500000931323,0.375,1.0,0.0,"[0.08024957842039515, 0.08024957842039515, 0.0002254874989202126, 0.0008872585419502759]","[0.125, 0.125, 0.125, 0.25]"
0.8187615741044283,0.125,1.0,0.0,"[3.500620656270803e-05, 0.002625726646590697]","[0.125, 0.25]"
0.8188078701496124,0.5,1.0,0.0,"[0.0001495324492020419, 0.000136841583983025, 0.00014490677540655517, 0.0002331381509482805, 0.00023313791682988516]","[0.125, 0.125, 0.125, 0.125, 0.125]"
0.8188194446265697,0,0,0,"[0.00016901273852015886, 0.00016901320675694945, 0.0001363641791160555, 0.00016901367499374008, 0.00023290608343011867, 0.00023290584931172335, 0.00023290561519332805, 0.0002799672521912528, 0.0002799670180728575]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25]"
0.8188310186378658,0,0,0,"[0.00040439937190168133, 5.6118862980247376e-05, 0.001897049866623024, 0.001897049866623024, 0.0005080614534189952, 0.010078184108284628, 0.010078183874166232, 0.010078183171811047, 0.01007818293769265, 0.010078182703574256, 0.010078182244702201, 0.010078183640047837, 0.010078182478820596, 0.00022668063181583597, 0.00022075591932742584, 0.00023378591908914528, 0.00022668039769744064, 0.00022075591932742584, 0.0002337854508523547, 0.00024799392769815143, 0.0002479937029444919, 0.00024089353818167186, 0.00024089330406327656]","[0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
0.8188425926491618,0.25,1.0,0.0,"[2.84115970627089e-05, 2.84115970627089e-05, 0.00020635075493536574]","[0.125, 0.125, 0.25]"
0.8188541666604578,0.25,1.0,0.0,"[0.0023990751110090293, 0.0023990751110090293, 0.0003768063932199948]","[0.125, 0.125, 0.25]"
0.8188657406717539,0.125,1.0,0.0,"[0.0001605011114109901, 0.0008131383530139945]","[0.125, 0.25]"
0.8189236111938953,0,0,0,[0.010099441309399429],[0.125]
0.8189351852051914,0,0,0,"[0.000541709726465257, 0.01007602012386262, 0.010076019655625828, 0.010076019187389039, 0.010076018953270642, 0.010076018494398587, 0.010076018026161798, 0.010076019421507433, 0.010076018260280192, 0.0001518228200985718, 0.00015182258598017652]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25]"
0.8189583332277834,0,0,0,[0.0011189421621322073],[0.25]
0.8189814812503755,0,0,0,[3.502226708462593e-05],[0.125]
0.8190046297386289,0.625,1.0,0.0,"[0.0015174438107140894, 0.0015174438107140894, 0.001517443576595694, 0.001517443576595694, 0.0015174433424772987, 0.0015174433424772987]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
0.8190162037499249,0.625,1.0,0.0,"[0.00023032871147515263, 0.0004182761591697462, 0.0004182761591697462, 0.00013712740508474878, 0.00034948341860124523, 0.0008100779948095149]","[0.25, 0.125, 0.125, 0.125, 0.25, 0.25]"
