time,val
0.0,0.0
0.010416666666666666,0.0
0.020833333333333332,0.0
0.03125,0.0
0.041666666666666664,0.0
0.052083333333333336,0.0
0.0625,0.0
0.07291666666666667,0.0
0.08333333333333333,0.0
0.09375,0.0
0.10416666666666667,0.0
0.11458333333333333,0.0
0.125,0.0
0.13541666666666666,0.0
0.14583333333333334,0.0
0.15625,0.0
0.16666666666666666,0.0
0.17708333333333334,0.0
0.1875,0.0
0.19791666666666666,0.0
0.20833333333333334,0.0
0.21875,0.0
0.22916666666666666,0.0
0.23958333333333334,0.0
0.25,0.0
0.2604166666666667,0.0
0.2708333333333333,0.0
0.28125,0.0
0.2916666666666667,0.0
0.3020833333333333,0.0
0.3125,0.0
0.3229166666666667,0.012317831534343892
0.3333333333333333,0.030535332171838236
0.34375,0.0546153191240178
0.3541666666666667,0.08017642048339585
0.3645833333333333,0.11159794244698884
0.375,0.1502287939518966
0.3854166666666667,0.19977279387135058
0.3958333333333333,0.252353388182132
0.40625,0.3109121485939348
0.4166666666666667,0.36079905645145705
0.4270833333333333,0.38790944066355315
0.4375,0.41218980153135093
0.4479166666666667,0.4313162147757732
0.4583333333333333,0.45442944922785666
0.46875,0.4886830602462184
0.4791666666666667,0.5324224137441552
0.4895833333333333,0.5865522909076547
0.5,0.6282879052494096
0.5104166666666666,0.6599283925228533
0.5208333333333334,0.6909347066819178
0.53125,0.7167891389280772
0.5416666666666666,0.7764468573100747
0.5520833333333334,0.8078415250375539
0.5625,0.8373212791590735
0.5729166666666666,0.8592343358279181
0.5833333333333334,0.863111674380654
0.59375,0.8290852915140243
0.6041666666666666,0.7728277325661252
0.6145833333333334,0.7032091582963856
0.625,0.6473007044179658
0.6354166666666666,0.5967858205774752
0.6458333333333334,0.5197720028240945
0.65625,0.4672802340635356
0.6666666666666666,0.3972815690672624
0.6770833333333334,0.34060260518342417
0.6875,0.29890623934060484
0.6979166666666666,0.26028365067757825
0.7083333333333334,0.21765978083359838
0.71875,0.17990892198903446
0.7291666666666666,0.1384542442712392
0.7395833333333334,0.10183539476439463
0.75,0.07383882076054375
0.7604166666666666,0.04900071806576747
0.7708333333333334,0.02899637787147161
0.78125,0.01357378350028068
0.7916666666666666,0.003057251496030347
0.8020833333333334,1.342711805689004E-4
0.8125,0.0
0.8229166666666666,0.0
0.8333333333333334,0.0
0.84375,0.0
0.8541666666666666,0.0
0.8645833333333334,0.0
0.875,0.0
0.8854166666666666,0.0
0.8958333333333334,0.0
0.90625,0.0
0.9166666666666666,0.0
0.9270833333333334,0.0
0.9375,0.0
0.9479166666666666,0.0
0.9583333333333334,0.0
0.96875,0.0
0.9791666666666666,0.0
0.9895833333333334,0.0
1.0,0.0
1.0104166666666667,0.0
1.0208333333333333,0.0
1.03125,0.0
1.0416666666666667,0.0
1.0520833333333333,0.0
1.0625,0.0
1.0729166666666667,0.0
1.0833333333333333,0.0
1.09375,0.0
1.1041666666666667,0.0
1.1145833333333333,0.0
1.125,0.0
1.1354166666666667,0.0
1.1458333333333333,0.0
1.15625,0.0
1.1666666666666667,0.0
1.1770833333333333,0.0
1.1875,0.0
1.1979166666666667,0.0
1.2083333333333333,0.0
1.21875,0.0
1.2291666666666667,0.0
1.2395833333333333,0.0
1.25,0.0
1.2604166666666667,0.0
1.2708333333333333,0.0
1.28125,0.0
1.2916666666666667,0.0
1.3020833333333333,0.0
1.3125,0.0
1.3229166666666667,0.007990168099084717
1.3333333333333333,0.03706710867889767
1.34375,0.06702610762952478
1.3541666666666667,0.10685300549673091
1.3645833333333333,0.14618619856153756
1.375,0.1802828155841571
1.3854166666666667,0.2144682581569991
1.3958333333333333,0.25583617603504216
1.40625,0.30600608622699427
1.4166666666666667,0.35162936767383635
1.4270833333333333,0.39657096466548236
1.4375,0.4325886924254723
1.4479166666666667,0.4608930572893965
1.4583333333333333,0.47618551190095915
1.46875,0.49232077638440047
1.4791666666666667,0.5105630655475383
1.4895833333333333,0.5227631515850756
1.5,0.5495698763580389
1.5104166666666667,0.5802560053942084
1.5208333333333333,0.607682443308259
1.53125,0.6089693809312502
1.5416666666666667,0.6088722925391465
1.5520833333333333,0.6315579249238799
1.5625,0.6408556877506586
1.5729166666666667,0.6314794279260088
1.5833333333333333,0.6075357778648683
1.59375,0.5858313579535231
1.6041666666666667,0.5743811248167014
1.6145833333333333,0.5677708513117711
1.625,0.5597827489231565
1.6354166666666667,0.5210238233690907
1.6458333333333333,0.48684870934860014
1.65625,0.4467243491736722
1.6666666666666667,0.41596385456057217
1.6770833333333333,0.3861349953695734
1.6875,0.3601814090208401
1.6979166666666667,0.31413878834852904
1.7083333333333333,0.26996356994136084
1.71875,0.22858738922143657
1.7291666666666667,0.203455955639879
1.7395833333333333,0.19052873951679933
1.75,0.15986533329580307
1.7604166666666667,0.12358732601655648
1.7708333333333333,0.08026318032314807
1.78125,0.0399033291546069
1.7916666666666667,0.013011910252361593
1.8020833333333333,0.001958293525835655
1.8125,0.0
1.8229166666666667,0.0
1.8333333333333333,0.0
1.84375,0.0
1.8541666666666667,0.0
1.8645833333333333,0.0
1.875,0.0
1.8854166666666667,0.0
1.8958333333333333,0.0
1.90625,0.0
1.9166666666666667,0.0
1.9270833333333333,0.0
1.9375,0.0
1.9479166666666667,0.0
1.9583333333333333,0.0
1.96875,0.0
1.9791666666666667,0.0
1.9895833333333333,0.0
2.0,0.0
2.0104166666666665,0.0
2.0208333333333335,0.0
2.03125,0.0
2.0416666666666665,0.0
2.0520833333333335,0.0
2.0625,0.0
2.0729166666666665,0.0
2.0833333333333335,0.0
2.09375,0.0
2.1041666666666665,0.0
2.1145833333333335,0.0
2.125,0.0
2.1354166666666665,0.0
2.1458333333333335,0.0
2.15625,0.0
2.1666666666666665,0.0
2.1770833333333335,0.0
2.1875,0.0
2.1979166666666665,0.0
2.2083333333333335,0.0
2.21875,0.0
2.2291666666666665,0.0
2.2395833333333335,0.0
2.25,0.0
2.2604166666666665,0.0
2.2708333333333335,0.0
2.28125,0.0
2.2916666666666665,0.0
2.3020833333333335,0.0
2.3125,0.0
2.3229166666666665,0.0014563258815549964
2.3333333333333335,0.012825996310035424
2.34375,0.030686129036169463
2.3541666666666665,0.05558207162411388
2.3645833333333335,0.08296099819734783
2.375,0.11499810188108744
2.3854166666666665,0.15373430461998006
2.3958333333333335,0.18835767781252374
2.40625,0.20671771247246815
2.4166666666666665,0.22528225246897135
2.4270833333333335,0.2342618958833253
2.4375,0.22960371877281965
2.4479166666666665,0.21887235287965903
2.4583333333333335,0.21671988256961608
2.46875,0.23148144959031391
2.4791666666666665,0.2415703795272141
2.4895833333333335,0.2404032531114998
2.5,0.24320229079874378
2.5104166666666665,0.25509252026573753
2.5208333333333335,0.26635477374976285
2.53125,0.2765242663950043
2.5416666666666665,0.2704779318484632
2.5520833333333335,0.25785644087498655
2.5625,0.23985583983687278
2.5729166666666665,0.2372695703280687
2.5833333333333335,0.21453642660251873
2.59375,0.20651733855684995
2.6041666666666665,0.20387736057581832
2.6145833333333335,0.20116095130738595
2.625,0.20582325983883226
2.6354166666666665,0.207128788856056
2.6458333333333335,0.19855195898340872
2.65625,0.18541817181329998
2.6666666666666665,0.17574031825998768
2.6770833333333335,0.17159650305658442
2.6875,0.1676695874525616
2.6979166666666665,0.16625457578041244
2.7083333333333335,0.16244540567319626
2.71875,0.1644677362236109
2.7291666666666665,0.16141668185899144
2.7395833333333335,0.14477325259985868
2.75,0.12334150647059189
2.7604166666666665,0.09557422632894329
2.7708333333333335,0.0656110959573756
2.78125,0.034947689736379337
2.7916666666666665,0.00977907336635653
2.8020833333333335,6.341731143792679E-4
2.8125,2.065710470290775E-6
2.8229166666666665,0.0
2.8333333333333335,0.0
2.84375,0.0
2.8541666666666665,0.0
2.8645833333333335,0.0
2.875,0.0
2.8854166666666665,0.0
2.8958333333333335,0.0
2.90625,0.0
2.9166666666666665,0.0
2.9270833333333335,0.0
2.9375,0.0
2.9479166666666665,0.0
2.9583333333333335,0.0
2.96875,0.0
2.9791666666666665,0.0
2.9895833333333335,0.0
3.0,0.0
3.0104166666666665,0.0
3.0208333333333335,0.0
3.03125,0.0
3.0416666666666665,0.0
3.0520833333333335,0.0
3.0625,0.0
3.0729166666666665,0.0
3.0833333333333335,0.0
3.09375,0.0
3.1041666666666665,0.0
3.1145833333333335,0.0
3.125,0.0
3.1354166666666665,0.0
3.1458333333333335,0.0
3.15625,0.0
3.1666666666666665,0.0
3.1770833333333335,0.0
3.1875,0.0
3.1979166666666665,0.0
3.2083333333333335,0.0
3.21875,0.0
3.2291666666666665,0.0
3.2395833333333335,0.0
3.25,0.0
3.2604166666666665,0.0
3.2708333333333335,0.0
3.28125,0.0
3.2916666666666665,0.0
3.3020833333333335,0.0
3.3125,0.0
3.3229166666666665,0.002503641089992419
3.3333333333333335,0.02514382784437931
3.34375,0.054873532932804135
3.3541666666666665,0.09336804754667274
3.3645833333333335,0.1366178276631507
3.375,0.18117107108638214
3.3854166666666665,0.22951902464353768
3.3958333333333335,0.28164309694038486
3.40625,0.3285863673777427
3.4166666666666665,0.3777812622277175
3.4270833333333335,0.4368750416513257
3.4375,0.49506610559941683
3.4479166666666665,0.5445646598885244
3.4583333333333335,0.5947696871584713
3.46875,0.6407709936213766
3.4791666666666665,0.6924550695880518
3.4895833333333335,0.7348207256232454
3.5,0.7721481138213996
3.5104166666666665,0.8039538579324667
3.5208333333333335,0.8215495797184035
3.53125,0.8381248405320169
3.5416666666666665,0.8420765446616829
3.5520833333333335,0.8282156274060318
3.5625,0.8213099573038498
3.5729166666666665,0.801788993359602
3.5833333333333335,0.7876161538229369
3.59375,0.7775313553069774
3.6041666666666665,0.7474876622270684
3.6145833333333335,0.7114327516786132
3.625,0.6815894325143224
3.6354166666666665,0.6553735009358621
3.6458333333333335,0.6315248735563551
3.65625,0.5920016351282817
3.6666666666666665,0.5461593883715888
3.6770833333333335,0.49400639612815767
3.6875,0.44368982049281497
3.6979166666666665,0.39182189629428393
3.7083333333333335,0.34411431298291845
3.71875,0.29387830005591714
3.7291666666666665,0.2485772694424404
3.7395833333333335,0.21195635422512554
3.75,0.17190016249571713
3.7604166666666665,0.12706391673805587
3.7708333333333335,0.08778856356641736
3.78125,0.049201091981385676
3.7916666666666665,0.01850256868239447
3.8020833333333335,0.0024747211434083486
3.8125,7.229986646017712E-5
3.8229166666666665,0.0
3.8333333333333335,0.0
3.84375,0.0
3.8541666666666665,0.0
3.8645833333333335,0.0
3.875,0.0
3.8854166666666665,0.0
3.8958333333333335,0.0
3.90625,0.0
3.9166666666666665,0.0
3.9270833333333335,0.0
3.9375,0.0
3.9479166666666665,0.0
3.9583333333333335,0.0
3.96875,0.0
3.9791666666666665,0.0
3.9895833333333335,0.0
4.0,0.0
4.010416666666667,0.0
4.020833333333333,0.0
4.03125,0.0
4.041666666666667,0.0
4.052083333333333,0.0
4.0625,0.0
4.072916666666667,0.0
4.083333333333333,0.0
4.09375,0.0
4.104166666666667,0.0
4.114583333333333,0.0
4.125,0.0
4.135416666666667,0.0
4.145833333333333,0.0
4.15625,0.0
4.166666666666667,0.0
4.177083333333333,0.0
4.1875,0.0
4.197916666666667,0.0
4.208333333333333,0.0
4.21875,0.0
4.229166666666667,0.0
4.239583333333333,0.0
4.25,0.0
4.260416666666667,0.0
4.270833333333333,0.0
4.28125,0.0
4.291666666666667,0.0
4.302083333333333,0.0
4.3125,0.0
4.322916666666667,0.0015506726732248477
4.333333333333333,0.02956084704728633
4.34375,0.07531897071292128
4.354166666666667,0.12945563012677108
4.364583333333333,0.1866037408190576
4.375,0.24698190881881243
4.385416666666667,0.30727222579755453
4.395833333333333,0.3693951559355624
4.40625,0.43325467602382206
4.416666666666667,0.49644611974298475
4.427083333333333,0.5596641230731514
4.4375,0.6212150000510763
4.447916666666667,0.6796175416015446
4.458333333333333,0.7308040411469667
4.46875,0.7763619462065727
4.479166666666667,0.8207798310400132
4.489583333333333,0.8618307744169655
4.5,0.8978987261601955
4.510416666666667,0.9305016701909228
4.520833333333333,0.9571021421347801
4.53125,0.9774529333047308
4.541666666666667,0.9914416761157594
4.552083333333333,0.9985800823347942
4.5625,1.0
